diagram_id,model,mode,temperature,reasoning_effort,elapsed_ms,input_tokens,cached_tokens,output_tokens,total_tokens,error,tikz_code,image_png_path,shape_outlines_are_closed_value,shape_outlines_are_closed_rationale,angle_labels_matches_arcs_value,angle_labels_matches_arcs_rationale,labeled_lengths_areas_match_proportions_value,labeled_lengths_areas_match_proportions_rationale,core_mathematical_properties_of_shapes_correct_value,core_mathematical_properties_of_shapes_correct_rationale,diagram_fully_in_canvas_value,diagram_fully_in_canvas_rationale,diagram_elements_are_readable_size_value,diagram_elements_are_readable_size_rationale,labels_associated_with_elements_value,labels_associated_with_elements_rationale,diagram_elements_dont_problematically_overlap_value,diagram_elements_dont_problematically_overlap_rationale
313,gpt-5,both,0.0,low,17578.05350000035,2431,1408,585,3016,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in, y=1in, z=(45:-.4)]
\clip (-\QP/2,-\QP/2) rectangle (\QP/2,\QP/2);
\def\xchange{-1.5}
\def\ychange{-1.5}

% Bottom layer - 3x3 base
\foreach \x/\y/\z in {
0/0/0,
1/0/0,
2/0/0,
0/1/0,
1/1/0,
2/1/0,
0/2/0,
1/2/0,
2/2/0
}{\Ucube{\x}{\y}{\z}{\xchange}{\ychange};}

% Second layer - 2x2
\foreach \x/\y/\z in {
1/1/1,
2/1/1,
1/2/1,
2/2/1
}{\Ucube{\x}{\y}{\z}{\xchange}{\ychange};}

% Top layer - 1x1
\foreach \x/\y/\z in {
2/2/2
}{\Ucube{\x}{\y}{\z}{\xchange}{\ychange};}

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_313.png,Yes,"Each visible cube face is drawn as a closed polygon (cycles are used in the TikZ code). The composite structure shows continuous, closed outlines with no gaps.",N/A,There are no angle markers or numeric angle labels present in the diagram.,N/A,No side lengths or areas are labeled anywhere in the figure.,Yes,"The figure correctly represents stacked unit cubes in oblique projection: parallel edges remain parallel, and the 3x3 base with 2x2 and 1x1 upper layers is consistent.",Yes,All parts of the stacked cube structure are completely visible; no edges or faces are clipped by the frame.,Yes,The cubes and their edges are clearly distinguishable and large enough to be easily seen.,N/A,There are no labels in the diagram to associate with elements.,Yes,"Faces and edges are drawn without confusing overlaps; there are no labels or annotations intersecting lines, and visible overlaps are intentional occlusions."
314,gpt-5,both,0.0,low,24970.79841699997,2776,1408,635,3411,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in, y=1in, z=(45:-.4)]
\clip (-\QP/2-0.5cm,-\QP/2-0.5cm) rectangle (\QP/2+0.5cm,\QP/2+0.5cm);
\def\xchange{-2.5}
\def\ychange{-1.5}

% Left prism: 6 ft × 2 ft × 3 ft
\foreach \x in {0,...,5}{
\foreach \y in {0,...,1}{
\foreach \z in {0,...,2}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}

% Right prism: 3 ft × 2 ft × 5 ft (positioned to create corner shape)
\foreach \x in {0,...,2}{
\foreach \y in {0,...,1}{
\foreach \z in {3,...,7}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_314.png,Yes,The arrangement of unit cubes forms a solid L-shaped prism with continuous edges; no breaks or gaps are visible in the outlines of the faces.,N/A,There are no angle markings or numeric angle labels present in the diagram.,N/A,No side lengths or areas are labeled anywhere on the figure.,Yes,The figure correctly represents a 3D arrangement of unit cubes forming two rectangular prisms joined to make a corner shape; faces and edges align consistently with an isometric projection.,Yes,All parts of the block structure are visible; no faces or edges are cut off by the frame.,Yes,Cubes and grid lines are large and clear; line thickness and spacing make the structure easily readable.,N/A,There are no labels present to associate with elements.,Yes,Edges and faces overlap only as expected for adjacent cubes; there are no labels or other elements causing ambiguity.
315,gpt-5,both,0.0,low,22346.926959000484,2373,1152,738,3111,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\def\unitLength{0.16in}

\begin{tikzpicture}[x=(-5:0.76*\unitLength), y={(32:1.1*\unitLength)}, z=(90:\unitLength)]

\def\dimX{5} % Length
\def\dimY{3} % Width
\def\dimZ{4} % Height

\coordinate (frontBottomLeft) at (0,0,0);
\coordinate (frontBottomRight) at (\dimX,0,0);
\coordinate (frontTopLeft) at (0,0,\dimZ);
\coordinate (frontTopRight) at (\dimX,0,\dimZ);

\tikzstyle{toBack}=[shift={(0,\dimY,0)}]
\coordinate (backBottomLeft) at ([toBack]frontBottomLeft);
\coordinate (backBottomRight) at ([toBack]frontBottomRight);
\coordinate (backTopLeft) at ([toBack]frontTopLeft);
\coordinate (backTopRight) at ([toBack]frontTopRight);

% Solid edges
\draw (frontBottomLeft) -- (frontBottomRight) -- (frontTopRight) -- (frontTopLeft) -- cycle;
\draw (frontBottomRight) -- (backBottomRight) -- (backTopRight) -- (backTopLeft) -- (frontTopLeft);
\draw (frontTopRight) -- (backTopRight);

% Dotted edges
\draw[dotted] (frontBottomLeft) -- (backBottomLeft) -- (backBottomRight);
\draw[dotted] (backBottomLeft) -- (backTopLeft);

% Labels
\path (frontTopLeft)
   -- node[left, pos=0.5] {4}
      (frontBottomLeft)
   -- node[below left, pos=0.6] {5}
      (frontBottomRight)
   -- node[below right, pos=0.5] {3}
      (backBottomRight);

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_315.png,Yes,The rectangular prism is drawn with all necessary solid and dotted edges to form a closed box; outer wireframe loops are complete with no gaps.,N/A,There are no angle measures or right-angle markers present in the diagram.,Yes,"Side lengths labeled 5 (front bottom), 4 (vertical), and 3 (depth) correspond to the visually longest, medium, and shortest directions respectively, consistent with the drawing’s perspective.",Yes,The figure is a consistent rectangular prism with appropriate use of solid and dotted lines for visible/hidden edges and parallelism preserved.,Yes,"All edges, vertices, and labels are fully visible within the frame; nothing is cut off.",Yes,"Line thickness and label sizes (3, 4, 5) are clear and easily readable relative to the figure.",Yes,"Label 4 is placed by the vertical edge, 5 along the front bottom edge, and 3 near the depth edge from front to back, correctly indicating those dimensions.",Yes,Labels do not intersect lines; edges and dotted lines are separated clearly without clutter.
316,gpt-5,both,0.0,low,31682.62354200033,2275,1408,1006,3281,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in, y=1in, z=(45:-.5)]
\clip (-\QP/2,-\QP/2) rectangle (\QP/2,\QP/2);
\def\xchange{-1.5}
\def\ychange{-0.5}

% First rectangular prism - horizontal part of L
\foreach \x in {0,...,3}{
\foreach \y in {0,...,1}{
\foreach \z in {0,...,1}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}

% Second rectangular prism - vertical part of L  
\foreach \x in {0,...,1}{
\foreach \y in {0,...,1}{
\foreach \z in {2,...,4}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_316.png,Yes,"The composite figure is built from many unit-cube faces, each drawn with closed polygonal outlines; no gaps in faces or the overall boundary are apparent.",N/A,There are no explicit angle labels or right-angle markers in the diagram.,N/A,No numeric length or area labels are present.,Yes,The diagram correctly represents an L-shaped stack of unit cubes with consistent isometric faces; faces meet along edges as expected.,Yes,The entire L-shaped block is visible with margins; no part is cut off.,Yes,Individual cube faces and edges are distinct and clearly visible; stroke width and spacing make the structure easy to read.,N/A,There are no labels in the figure.,Yes,Faces and edges only meet at intended boundaries; there are no text or symbols overlapping and no confusing overlaps between elements.
317,gpt-5,both,0.0,low,49954.277291000835,3070,1536,1602,4672,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\newcommand\Outline[5]{
\begin{scope}[scale=.25,xshift=#4 in ,yshift=#5 in]
\draw[very thick,rounded corners=.1mm] (0,0,#3)--(#1,0,#3)--(#1,#2,#3)--(0,#2,#3)--cycle;
\draw[very thick,rounded corners=.1mm] (0,#2,0)--(#1,#2,0)--(#1,#2,#3)--(0,#2,#3)--cycle;
\draw[very thick,rounded corners=.1mm] (#1,0,0)--(#1,#2,0)--(#1,#2,#3)--(#1,0,#3)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in,y=1in,z=(45:-.5),scale=0.75]
\clip (-\HP/2,-\THP/2) rectangle (\HP/2,1.5);
\def\xchange{-2}
\def\ychange{-2}

% Draw all unit cubes: 4 length × 3 width × 5 height
\foreach \x in {0,...,3}{
\foreach \y in {0,...,2}{
\foreach \z in {0,...,4}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange}
}}}

% Draw outline
\Outline{4}{3}{5}{\xchange}{\ychange}

% Add dimensional labels
\node[above] at (-1.5,0.8) {4 units};
\node[right] at (-0.3,-0.5) {3 units};
\node[left] at (-2.3,0.3) {5 units};

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_317.png,Yes,"The cuboid’s outline is drawn with thick continuous cycles on the top, back, and right faces; the visible polygonal boundaries are complete with no gaps.",N/A,There are no angle markers or numeric angle labels in the diagram.,Yes,"The unit-cube grid shows a 4×3×5 arrangement, consistent with the labels 4 units (length), 3 units (width), and 5 units (height). The relative counts along each direction match the labels.",Yes,The figure correctly represents a rectangular prism composed of unit cubes with consistent parallel edges and rectangular faces.,No,Text labels are clipped: “4 units” is partially cut off at the top left and “5 units” appears to be entirely off-frame on the left.,Yes,"The cuboid and grid lines are clear, and the in-frame label (“3 units”) is large enough to read; size is adequate though some items are clipped.",Yes,"Labels are positioned adjacent to the corresponding dimensions (length above, width on the right face, height on the left side), indicating the intended measures.",No,"The “3 units” text lies directly over the right face’s grid, with lines cutting through the label, creating a problematic overlap."
318,gpt-5,both,0.0,low,26863.735040999927,2588,1152,844,3432,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

% Adjust image size by changing \unitLength (everything adjusts automatically)
\def\unitLength{0.16in}

\begin{tikzpicture}[x=(-5:0.76*\unitLength), y={(32:1.1*\unitLength)}, z=(90:\unitLength)]

\def\dimX{4} % Dim in the x-dir
\def\dimY{3} % Dim in the y-dir
\def\dimZ{6} % Dim in the z-dir

\coordinate (frontBottomLeft) at (0,0,0);
\coordinate (frontBottomRight) at (\dimX,0,0);
\coordinate (frontTopLeft) at (0,0,\dimZ);
\coordinate (frontTopRight) at (\dimX,0,\dimZ);

\tikzstyle{toBack}=[shift={(0,\dimY,0)}]
\coordinate (backBottomLeft) at ([toBack]frontBottomLeft);
\coordinate (backBottomRight) at ([toBack]frontBottomRight);
\coordinate (backTopLeft) at ([toBack]frontTopLeft);
\coordinate (backTopRight) at ([toBack]frontTopRight);

% Solid edges
\draw (frontBottomLeft) -- (frontBottomRight) -- (frontTopRight) -- (frontTopLeft) -- cycle;
\draw (frontBottomRight) -- (backBottomRight) -- (backTopRight) -- (backTopLeft) -- (frontTopLeft);
\draw (frontTopRight) -- (backTopRight);

% dotted edges
\draw[dotted] (frontBottomLeft) -- (backBottomLeft) -- (backBottomRight);
\draw[dotted] (backBottomLeft) -- (backTopLeft);

% labels
\path (frontTopLeft)
   -- node[left, pos=0.5] {$\dimZ$ units}
      (frontBottomLeft)
   -- node[below left, pos=0.6] {$\dimX$ units}
      (frontBottomRight)
   -- node[below right, pos=0.5] {$\dimY$ units}
      (backBottomRight);

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_318.png,Yes,"The rectangular prism’s visible faces are drawn with continuous edges, with hidden edges dotted; the wireframe forms closed rectangular cycles.",N/A,There are no angle markers or labeled angle values in the diagram.,Yes,"Labels 6 (height), 4 (width), and 3 (depth) correspond to the relative visual dimensions: height is largest, width larger than depth, matching the given values.",Yes,The diagram correctly represents a rectangular prism with appropriate hidden/visible edges and consistent parallelism.,Yes,All edges and labels are fully visible; nothing is cut off by the canvas.,Yes,Edges and labels are clear and legible with adequate spacing from the figure.,Yes,"Each dimension label is placed along the corresponding edge segment: 6 along the vertical, 4 along the front bottom edge, and 3 along the right/backward bottom edge.",Yes,No labels intersect the edges; hidden dotted lines and solid lines do not create confusing overlaps.
319,gpt-5,both,0.0,low,27431.222250000246,2930,1536,948,3878,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\newcommand\Outline[5]{
\begin{scope}[scale=.25,xshift=#4 in ,yshift=#5 in]
\draw[very thick,rounded corners=.1mm] (0,0,#3)--(#1,0,#3)--(#1,#2,#3)--(0,#2,#3)--cycle;
\draw[very thick,rounded corners=.1mm] (0,#2,0)--(#1,#2,0)--(#1,#2,#3)--(0,#2,#3)--cycle;
\draw[very thick,rounded corners=.1mm] (#1,0,0)--(#1,#2,0)--(#1,#2,#3)--(#1,0,#3)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in, y=1in, z=(45:-.4)]
\clip (-\HP/2,-\HP/2) rectangle (\HP/2,\HP/2);
\def\xchange{-2}
\def\ychange{-2}

% Generate 3 layers with 8 cubes per layer (2x4 arrangement)
\foreach \x in {0,...,1}{
\foreach \y in {0,...,3}{
\foreach \z in {0,...,2}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}

\Outline{2}{4}{3}{\xchange}{\ychange};

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_319.png,Yes,The rectangular prism and each small cube face are drawn with continuous polygon cycles; the thick outer outline connects all edges forming a closed solid.,N/A,There are no angle labels or right-angle markers in the diagram.,N/A,No numeric lengths or area labels are present anywhere in the diagram.,Yes,The diagram correctly depicts a 2×4×3 rectangular prism with aligned grid subdivisions; edges and faces are consistent with a block in oblique projection.,Yes,The entire prism including its outline and gridlines is visible and not cut off by the frame.,Yes,Lines are thick and clear; the cube grid is easily distinguishable with adequate spacing and contrast.,N/A,There are no labels in the figure to associate with elements.,Yes,No labels or annotations overlap; grid lines meet cleanly at edges without obscuring other elements.
32,gpt-5,both,0.0,low,28408.826124999963,2604,1280,985,3589,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}
\begin{axis}[FirstQuadrantLabeled,width=\HalfPage,height=\HalfPage,xmin=0,xmax=8,ymin=0,ymax=8,xlabel style={yshift=-8pt},ylabel style={xshift=-8pt},xtick={0,1,2,3,4,5,6,7,8},ytick={0,1,2,3,4,5,6,7,8},grid=major,grid style={gray!30}]

% Triangle vertices: base from (1,2) to (5,2), apex at (3,7)
\addplot[fill=LBlue, draw=black, thick] coordinates {(1,2) (5,2) (3,7) (1,2)};

% Label the base
\node[below, fill=white, draw=black, thick, inner sep=1.5pt] at (3,1.7) {base = 4 units};

% Height line (dashed from apex to base)
\draw[dashed, thick] (3,7) -- (3,2);

% Right angle marker at base
\draw[thick] (2.8,2) rectangle (3.2,2.4);

% Height label
\node[right, fill=white, draw=black, thick, inner sep=1.5pt] at (3.2,4.5) {height = 5 units};

\end{axis}
\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_32.png,Yes,"The triangle is drawn with vertices (1,2)-(5,2)-(3,7) and explicitly returns to (1,2), forming a closed polygon; the outline appears continuous in the image.",Yes,"A right-angle marker is drawn at the foot of the dashed height where the vertical altitude meets the horizontal base, correctly indicating a 90° angle.",Yes,The base is labeled 4 units and spans x=1 to x=5 (4 grid units). The height is labeled 5 units and spans y=2 to y=7 (5 grid units). Both labels match the visual/coordinate measurements.,Yes,"The altitude is perpendicular to the base and drops from the apex to the base’s midpoint, consistent with triangle properties; no contradictions present.",Yes,"All parts of the triangle, altitude, right-angle marker, and labels are within the plotted 0–8 by 0–8 frame; nothing is cut off.",Yes,"Triangle, grid, and text labels are large and clear relative to the canvas, making them easily readable.",Yes,"The base label sits directly below the base segment, and the height label is adjacent to the dashed altitude, clearly indicating their referenced elements.",Yes,Text boxes do not intersect lines in a way that obscures content; the right-angle marker and dashed line intersect appropriately by design.
320,gpt-5,both,0.0,low,34028.740958000526,3564,1152,1222,4786,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}
\begin{tikzpicture}[x=0.3in,y=0.3in]

% Define grid dimensions
\def\widthparts{12}
\def\heightparts{10}

% Clip around the net
\clip (-0.5,-0.5) rectangle (\widthparts+0.5,\heightparts+0.5);

% Draw grid lines
\draw[line width=0.5pt,black!30] (0,0) grid[step=1] (\widthparts,\heightparts);

% Center face (6x4) - positioned at center
\draw[line width=2pt, fill=LBlue] (3,3) rectangle (9,7);
\node[font=\Large\bfseries] at (6,5) {24};

% Top face (6x3) - attached to top of center
\draw[line width=2pt, fill=LBlue] (3,7) rectangle (9,10);
\node[font=\Large\bfseries] at (6,8.5) {18};

% Bottom face (6x3) - attached to bottom of center  
\draw[line width=2pt, fill=LBlue] (3,0) rectangle (9,3);
\node[font=\Large\bfseries] at (6,1.5) {18};

% Left face (4x3) - attached to left of center
\draw[line width=2pt, fill=LBlue] (0,3) rectangle (3,7);
\node[font=\Large\bfseries] at (1.5,5) {12};

% Right face (4x3) - attached to right of center
\draw[line width=2pt, fill=LBlue] (9,3) rectangle (12,7);
\node[font=\Large\bfseries] at (10.5,5) {12};

% Draw internal grid lines for dimensions
% Center face internal lines
\foreach \x in {4,5,6,7,8} {
    \draw[line width=0.5pt] (\x,3) -- (\x,7);
}
\foreach \y in {4,5,6} {
    \draw[line width=0.5pt] (3,\y) -- (9,\y);
}

% Top face internal lines
\foreach \x in {4,5,6,7,8} {
    \draw[line width=0.5pt] (\x,7) -- (\x,10);
}
\foreach \y in {8,9} {
    \draw[line width=0.5pt] (3,\y) -- (9,\y);
}

% Bottom face internal lines
\foreach \x in {4,5,6,7,8} {
    \draw[line width=0.5pt] (\x,0) -- (\x,3);
}
\foreach \y in {1,2} {
    \draw[line width=0.5pt] (3,\y) -- (9,\y);
}

% Left face internal lines
\foreach \x in {1,2} {
    \draw[line width=0.5pt] (\x,3) -- (\x,7);
}
\foreach \y in {4,5,6} {
    \draw[line width=0.5pt] (0,\y) -- (3,\y);
}

% Right face internal lines
\foreach \x in {10,11} {
    \draw[line width=0.5pt] (\x,3) -- (\x,7);
}
\foreach \y in {4,5,6} {
    \draw[line width=0.5pt] (9,\y) -- (12,\y);
}

\end{tikzpicture}
\end{document}",data/judge_pngs/diagram_320.png,Yes,Each face is drawn as a rectangle with continuous thick borders; all rectangles are closed shapes with no gaps.,N/A,There are no angle labels or angle markers present in the diagram.,Yes,"Numbers appear to represent areas and match the face dimensions: center 6×4=24, top/bottom 6×3=18, left/right 3×4=12.",Yes,All faces are rectangles aligned to a grid with right angles; the arrangement is a consistent net-like layout.,Yes,All rectangles and grid lines are fully visible within the clipped frame; nothing is cut off.,Yes,The rectangles and numbers are large and clear; grid lines are fine but visible.,Yes,"Each numeric label is centered within its corresponding rectangular face, clearly referring to that face.",No,"Internal grid lines pass through the numeric labels (e.g., 24, 18, 12), intersecting the text and creating overlap."
321,gpt-5,both,0.0,low,22397.133999999824,3049,1408,1134,4183,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in, y=1in, z=(45:-.4)]
\clip (-2,-1.5) rectangle (2.5,1.5);
\def\xchange{-2}
\def\ychange{-1}

% Bottom rectangular prism: 4x2x3 (4 length, 2 width, 3 height)
\foreach \x in {0,...,3}{
\foreach \y in {0,...,1}{
\foreach \z in {-2,...,0}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}

% Top rectangular prism: 2x2x2 positioned on top right corner
% Starting at x=2 (right side), y=0, z=1 (on top of bottom prism)
\foreach \x in {2,...,3}{
\foreach \y in {0,...,1}{
\foreach \z in {1,...,2}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_321.png,Yes,"The composite prism made of unit cubes has all visible outer edges drawn, forming a continuous closed outline for the object.",N/A,There are no explicit angle labels or right-angle markers in the diagram.,N/A,No numeric lengths or areas are labeled anywhere in the figure.,Yes,The diagram correctly depicts stacked unit cubes forming rectangular prisms with consistent orthographic/isometric faces; no contradictions in geometry.,Yes,The entire 3D block structure is completely visible within the frame with comfortable margins; nothing is cut off.,Yes,Unit cube faces and grid lines are clear and distinguishable; proportions and edges are easily readable.,N/A,There are no labels present in the diagram to associate with elements.,Yes,Faces and edges do not overlap in a confusing way; no text or elements interfere with each other.
322,gpt-5,both,0.0,low,36061.539792000076,3361,1408,1067,4428,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in, y=1in, z=(45:-.4)]

% First rectangular prism: 7 × 5 × 3
\def\xchangeFirst{-3}
\def\ychangeFirst{1}
\foreach \x in {0,...,6}{
\foreach \y in {0,...,4}{
\foreach \z in {0,...,2}{
\Ucube{\x}{\y}{\z}{\xchangeFirst}{\ychangeFirst};
}}}

% Second rectangular prism: 4 × 5 × 2
\def\xchangeSecond{1.5}
\def\ychangeSecond{1}
\foreach \x in {0,...,3}{
\foreach \y in {0,...,4}{
\foreach \z in {0,...,1}{
\Ucube{\x}{\y}{\z}{\xchangeSecond}{\ychangeSecond};
}}}

% Dimension labels for first prism
\node at (-1.25,2.25) [scale=1.2] {7};
\node at (-0.5,3.5) [scale=1.2] {5};
\node at (1,2.75) [scale=1.2] {3};

% Dimension labels for second prism
\node at (2.75,2.25) [scale=1.2] {4};
\node at (3.5,3.5) [scale=1.2] {5};
\node at (5,2.5) [scale=1.2] {2};

% Mathematical expression
\node at (0,0) [scale=1.5] {$(7 \times 5 \times 3) + (4 \times 5 \times 2)$};

\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_322.png,Yes,Both rectangular prisms are rendered as stacks of unit cubes with clearly drawn visible faces forming closed outlines; no gaps in the prism faces.,N/A,There are no explicit angle labels or angle markers in the diagram.,Yes,The unit-cube counts match the labels: first prism shows 7 by 5 by 3 cubes; second shows 4 by 5 by 2 cubes. Relative sizes are visually consistent with these labels.,Yes,Both shapes are rectangular prisms made of unit cubes; dimensions and the displayed expression (7×5×3)+(4×5×2) correctly relate to their volumes.,Yes,"All parts of both prisms, labels, and the expression are within the frame; nothing is cut off at the edges.",Yes,The cubes and numeric labels are large enough to read comfortably.,Yes,"Dimension numbers are positioned adjacent to the corresponding prism extents (length, width, height) for each prism, making their associations clear enough despite lacking arrows.",No,"The mathematical expression at the bottom overlaps with the front of the prisms, making parts of the text difficult to read."
323,gpt-5,both,0.0,low,21423.12587499964,2481,1664,575,3056,,"\documentclass{IM}
\usepackage{tikz}
\begin{document}

\newcommand\Ucube[5]{
\begin{scope}[scale=.25,shift={(#1,#2,#3)},xshift=#4 in ,yshift=#5 in]
\draw[rounded corners=.1mm,fill=LBlue] (0,0,1)--(1,0,1)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (0,1,0)--(1,1,0)--(1,1,1)--(0,1,1)--cycle;
\draw[rounded corners=.1mm,fill=LBlue] (1,0,0)--(1,1,0)--(1,1,1)--(1,0,1)--cycle;
\end{scope}
}

\newcommand\Outline[5]{
\begin{scope}[scale=.25,xshift=#4 in ,yshift=#5 in]
\draw[very thick,rounded corners=.1mm] (0,0,#3)--(#1,0,#3)--(#1,#2,#3)--(0,#2,#3)--cycle;
\draw[very thick,rounded corners=.1mm] (0,#2,0)--(#1,#2,0)--(#1,#2,#3)--(0,#2,#3)--cycle;
\draw[very thick,rounded corners=.1mm] (#1,0,0)--(#1,#2,0)--(#1,#2,#3)--(#1,0,#3)--cycle;
\end{scope}
}

\begin{tikzpicture}[x=1in, y=1in, z=(45:-.4)]
\clip (-\QP/2,-\QP/2) rectangle (\QP/2,\QP/2);
\def\xchange{-1.5}
\def\ychange{-1.5}
\foreach \x in {0,...,2}{
\foreach \y in {0,...,1}{
\foreach \z in {0,...,3}{
\Ucube{\x}{\y}{\z}{\xchange}{\ychange};
}}}
\Outline{3}{2}{4}{\xchange}{\ychange};
\end{tikzpicture}

\end{document}",data/judge_pngs/diagram_323.png,Yes,"The outer rectangular prism is traced with thick closed cycles on three visible faces; all edges connect without gaps, forming a closed outline of the solid.",N/A,There are no numerical or right-angle labels or arcs present in the diagram.,N/A,"No lengths, areas, or numerical measures are labeled in the figure.",Yes,The figure correctly depicts a 3×2×4 rectangular prism built from unit cubes with consistent parallel edges and perspective; nothing contradicts the properties of a rectangular prism.,Yes,The entire prism and all its edges are fully visible with margins; nothing is clipped by the frame.,Yes,Edges and cube faces are thick and clearly distinguished; the grid of cubes is easily discernible.,N/A,There are no textual labels in the diagram to associate with elements.,Yes,Only intended edges and face boundaries intersect; there are no labels or other elements causing obscuring overlaps.
