diagram_id,main_category,subcategory,assignment_type,extraction_success,extraction_time_ms,extraction_cost,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
86,2d shapes,triangle,unknown,False,19143.907070159912,0.01289125,1.0154999999940628,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 2.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,False,"Schema validation failed: 4 validation errors for TikzIR
line_segments.0.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, -6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, -6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type"
87,2d shapes,triangle,unknown,True,13339.714050292969,0.0110275,0.8299350738525391,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
88,2d shapes,triangle,unknown,True,37242.70486831665,0.02128875,14.560937881469728,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label '3' -> segment (distance=0.0pt); Label '5' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt); Label '10' -> segment (distance=0.0pt); Label '8' -> segment (distance=0.0pt),True,No problematic overlaps detected,False,Elements below readability threshold 4.7pt: node (4.5pt); node (4.5pt); node (4.5pt) (+1 more),True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
89,2d shapes,triangle,unknown,True,10000.671863555908,0.00850125,1.5599727630615234,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
90,2d shapes,triangle,unknown,True,80835.95705032349,0.05477375,10.987043380737305,1.0,True,True,Angle labels match arcs (2/2); No right-angle symbols present,True,No canvas constraints applied,True,Labels assigned (3 total): Label '65°' -> arc (distance=3.8pt); Label '47°' -> arc (distance=3.8pt); Label '?' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
91,2d shapes,triangle,unknown,True,21894.972324371334,0.01935,10.090827941894531,0.8333333333333334,False,,No angle indicators to check,False,"shapes bbox ((-144.5, -72.3) to (-36.1, 36.1)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (1 total): Label 'm' -> segment (distance=10.7pt),True,No problematic overlaps detected,True,All elements >= 2.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
92,2d shapes,triangle,unknown,True,14706.02798461914,0.01104625,0.7350444793701172,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
93,2d shapes,triangle,unknown,True,18269.062757492065,0.0176325,6.679058074951172,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label '3' -> shape_edge (triangle) (distance=3.8pt); Label '5' -> shape_edge (triangle) (distance=29.2pt); Label '4' -> shape_edge (triangle) (distance=4.2pt); Label '6' -> shape_edge (triangle) (distance=3.8pt); Label '10' -> shape_edge (triangle) (distance=54.7pt); Label '8' -> shape_edge (triangle) (distance=4.6pt),True,No problematic overlaps detected,True,All elements >= 1.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
94,2d shapes,triangle,unknown,True,8223.046064376831,0.00794125,1.2841224670410156,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
95,2d shapes,triangle,unknown,True,83318.36605072021,0.06043875,14.568090438842772,1.0,True,True,Angle labels match arcs (2/2); No right-angle symbols present,True,No canvas constraints applied,True,Labels assigned (3 total): Label '65°' -> arc (distance=7.5pt); Label '48°' -> arc (distance=7.4pt); Label '?' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
96,2d shapes,triangle,unknown,True,6201.131105422974,0.0074475,2.1190643310546875,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'b' -> shape (triangle) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
97,2d shapes,triangle,unknown,True,22643.096208572388,0.02083625,16.585826873779297,0.8571428571428571,False,False,Arc id=unknown spans 60.0° but label reads 30.0°; Arc id=unknown spans 60.0° but label reads 30.0°,True,No canvas constraints applied,True,Labels assigned (7 total): Label 'D' -> shape (polygon) (inside shape); Label 'E' -> shape (polygon) (inside shape); Label 'F' -> shape (polygon) (inside shape); Label 'G' -> shape (polygon) (inside shape); Label '30°' -> arc (distance=6.1pt); Label '30°' -> arc (distance=6.1pt); Label '16' -> shape_edge (polygon) (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
98,2d shapes,triangle,unknown,True,13012.62903213501,0.01149125,2.274751663208008,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,,No labels to check,False,"Arc start endpoint (93.1, 15.3) is 2.4pt from nearest edge; Arc end endpoint (123.7, 15.3) is 21.5pt from nearest edge",True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
99,2d shapes,triangle,unknown,True,35657.26399421692,0.03118,11.61813735961914,0.625,False,N/A,No angle labels or right-angle symbols to evaluate,False,"node bbox ((-14.6, 42.0) to (6.5, 48.0)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (4 total): Label 'base' -> shape (polygon) (inside shape); Label '7 m' -> shape_edge (polygon) (distance=0.0pt); Label '2.5 m' -> shape_edge (polygon) (distance=0.0pt); Label 'z' -> shape (polygon) (inside shape),False,Node 'z' sits directly on top of a diagram edge,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=7) vs ((no id), label=2.5) → rel. error 0.643",,
100,2d shapes,triangle,unknown,True,12641.539096832275,0.0132575,15.915870666503906,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 2.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
101,2d shapes,triangle,unknown,False,22720.67928314209,0.013615,18.440457999986393,0.7777777777777778,False,True,No angle labels present; Right-angle symbols consistent,True,No canvas constraints applied,True,Labels assigned (5 total): Label 'base = 5' -> segment (distance=5.4pt); Label 'height = 6' -> segment (distance=0.0pt); Label 'Triangle A' -> segment (distance=5.7pt); Label '5' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt) (ties noted: Numeric label 'height = 6' ties edges (difference=0.0pt)),False,Nodes 'height = 6' and '6' overlap (27.2 pt²),True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,False,"Schema validation failed: 42 validation errors for TikzIR
line_segments.0.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[2.5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[2.5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[5, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[5, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[3.2, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[3.2, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[3.2, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.from.list[float].1
  Input should be a valid number [type=float_type, input_value=[3.2, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[3.2, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[3.2, 6], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.3.to.list[float].1
  Input should be a valid number [type=float_type, input_value=[None], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.0.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, -0.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.0.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, -0.3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.1.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.8, 3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.1.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.8, 3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.2.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, 6.2], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.2.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, 6.2], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.3.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.3.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[2.5, -0.7], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.4.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[3.2, 3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
nodes.4.at.list[float].0
  Input should be a valid number [type=float_type, input_value=[3.2, 3], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type"
102,2d shapes,triangle,unknown,True,14200.914859771729,0.01547,5.880832672119141,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
103,2d shapes,triangle,unknown,False,92271.88205718994,0.0320025,36.48808399998416,0.6666666666666666,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (12 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label '6' -> shape_edge (polygon) (distance=5.7pt); Label '4' -> shape_edge (polygon) (distance=2.7pt); Label '5' -> shape_edge (polygon) (distance=2.7pt); Label 'D' -> shape (polygon) (inside shape); Label 'E' -> shape (polygon) (inside shape); Label 'F' -> shape (polygon) (inside shape); Label '3' -> segment (distance=5.7pt); Label '2' -> shape_edge (polygon) (distance=2.7pt); Label '2.5' -> shape_edge (polygon) (distance=2.7pt) (ties noted: Numeric label '6' ties edges (difference=0.0pt); Numeric label '3' ties edges (difference=0.0pt)),False,"Arc start endpoint (86.7, 101.2) is 8.7pt from nearest edge; Arc start endpoint (341.1, 54.9) is 8.7pt from nearest edge",True,All elements >= 1.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=4) → rel. error 0.333; Length proportion mismatch: ((no id), label=6) vs ((no id), label=5) → rel. error 0.068; Length proportion mismatch: ((no id), label=6) vs ((no id), label=3) → rel. error 0.342 (+11 more)",False,"Schema validation failed: 12 validation errors for TikzIR
line_segments.0.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[0, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.0.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[3, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[3, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[6.8, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.1.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[6.8, 0], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[1.5, 2], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.from.list[float].0
  Input should be a valid number [type=float_type, input_value=[1.5, 2], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5.9, 1.2], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type
line_segments.2.to.list[float].0
  Input should be a valid number [type=float_type, input_value=[5.9, 1.2], input_type=list]
    For further information visit https://errors.pydantic.dev/2.11/v/float_type"
104,2d shapes,triangle,unknown,True,25955.830097198486,0.0243925,12.518882751464844,0.8571428571428571,False,True,Angle labels match arcs (3/3); No right-angle symbols present,True,No canvas constraints applied,True,Labels assigned (3 total): Label '28°' -> arc (distance=11.4pt); Label '76°' -> arc (distance=7.6pt); Label '76°' -> arc (distance=7.6pt),False,"Arc start endpoint (-7.0, 98.4) is 7.8pt from nearest edge; Arc end endpoint (7.0, 98.4) is 7.8pt from nearest edge; Arc end endpoint (-67.0, 21.0) is 5.9pt from nearest edge (+1 more)",True,All elements >= 1.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
105,2d shapes,triangle,unknown,True,27187.478065490723,0.0172425,2.405881881713867,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'D' -> shape (triangle) (inside shape); Label 'E' -> shape (triangle) (inside shape); Label 'F' -> shape (triangle) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
106,2d shapes,triangle,unknown,True,40240.2229309082,0.010165,1.5668869018554688,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
107,2d shapes,triangle,unknown,True,19812.670946121216,0.0181275,4.395008087158203,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
108,2d shapes,triangle,unknown,True,22048.699855804443,0.0189425,13.43989372253418,1.0,True,True,No angle labels present; Right-angle symbols consistent,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
109,2d shapes,rectangle,unknown,True,8727.209091186523,0.00827125,1.7731189727783203,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (1 total): Label 'Copy D' -> rectangle (distance=6.7pt),True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
110,2d shapes,rectangle,unknown,True,12504.361867904665,0.01045,3.1938552856445312,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'Shape A' -> shape (polygon) (distance=4.5pt) (ties noted: Text label 'Shape A' ties elements (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
111,2d shapes,rectangle,unknown,True,16004.348993301392,0.01617625,9.779930114746094,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (4 total): Label '8' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt) (ties noted: Numeric label '8' ties edges (difference=0.0pt); Numeric label '6' ties edges (difference=0.0pt) (+2 more ties)),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
112,2d shapes,rectangle,unknown,True,14140.682935714722,0.01147875,20.228147506713867,0.8,False,,No angle indicators to check,False,"shapes bbox ((173.4, -52.0) to (260.2, 0.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
113,2d shapes,rectangle,unknown,True,23971.996307373047,0.00942375,2.8269290924072266,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,False,"rectangle_primitives bbox ((0.0, 0.0) to (144.5, 72.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
114,2d shapes,rectangle,unknown,True,5333.640098571777,0.00560875,1.5742778778076172,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
115,2d shapes,rectangle,unknown,True,9078.19890975952,0.0088175,4.745006561279297,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '8 cm' -> rectangle_edge (distance=0.0pt); Label '6 cm' -> rectangle_edge (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
116,2d shapes,rectangle,unknown,True,11937.91389465332,0.01035375,6.249904632568359,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'Original' -> rectangle (distance=5.7pt); Label 'Scale 1:2' -> rectangle_edge (distance=5.7pt); Label '4 units' -> rectangle_edge (distance=5.7pt); Label '2 units' -> rectangle_edge (distance=5.7pt); Label '2 units' -> rectangle_edge (distance=5.7pt); Label '1 unit' -> rectangle_edge (distance=5.7pt),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
117,2d shapes,rectangle,unknown,True,10044.420719146729,0.0113225,25.7568359375,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (10 total): Label 'Original Rectangle' -> rectangle (distance=10.8pt); Label '3 × 4' -> rectangle_edge (distance=21.7pt); Label 'Scaled Copy' -> rectangle (distance=10.8pt); Label '6 × 8' -> rectangle_edge (distance=21.7pt); Label 'Scale Factor: 2' -> rectangle_edge (distance=18.1pt); Label '4' -> rectangle_edge (distance=7.2pt); Label '3' -> rectangle_edge (distance=3.6pt); Label '8' -> segment (distance=0.0pt); Label '6' -> rectangle_edge (distance=3.6pt); Label '×2' -> segment (distance=1.0pt),True,No problematic overlaps detected,True,All elements >= 3.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=6) → rel. error 1.000; Length proportion mismatch: ((no id), label=3) vs ((no id), label=2) → rel. error 0.333; Length proportion mismatch: ((no id), label=3) vs ((no id), label=4) → rel. error 0.333 (+22 more)",,
118,2d shapes,rectangle,unknown,True,8848.417043685913,0.00642,2.3238658905029297,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '12 cm' -> rectangle_edge (distance=0.0pt); Label '8 cm' -> rectangle_edge (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
119,2d shapes,rectangle,unknown,True,13902.024030685425,0.01054,5.743980407714844,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (6 total): Label '4' -> rectangle_edge (distance=0.0pt); Label '2' -> rectangle_edge (distance=0.0pt); Label 'Original' -> rectangle (distance=6.8pt); Label '8' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label 'Scaled Copy' -> rectangle (distance=6.8pt),True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
120,2d shapes,rectangle,unknown,True,19553.07126045227,0.01153625,10.618925094604492,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (1 total): Label '3 meters' -> rectangle_edge (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
121,2d shapes,rectangle,unknown,True,14423.046827316284,0.01122875,4.675865173339844,0.8571428571428571,False,N/A,No angle labels or right-angle symbols to evaluate,False,"node bbox ((-18.1, 18.3) to (0.0, 24.4)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (4 total): Label '6 cm' -> rectangle_edge (distance=0.0pt); Label '3 cm' -> rectangle_edge (distance=0.0pt); Label '4 cm' -> rectangle_edge (distance=0.0pt); Label '? cm' -> rectangle (distance=0.0pt) (ties noted: Numeric label '4 cm' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
