diagram_id,main_category,subcategory,assignment_type,extraction_success,extraction_time_ms,extraction_cost,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
87,2d shapes,triangle,unknown,True,3201.5719413757324,0.0063839999999999,2.177000045776367,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
88,2d shapes,triangle,unknown,True,14054.566860198976,0.011522,10.648727416992188,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label 'D' -> shape (triangle) (inside shape); Label 'E' -> shape (triangle) (inside shape); Label 'F' -> shape (triangle) (inside shape),False,Node 'A' sits directly on top of a diagram edge; Node 'B' sits directly on top of a diagram edge; Node 'C' sits directly on top of a diagram edge (+3 more),False,Elements below readability threshold 4.7pt: node (4.5pt); node (4.5pt),True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
89,2d shapes,triangle,unknown,True,2627.718925476074,0.006574,4.173040390014648,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label 'D' -> shape (triangle) (inside shape); Label 'E' -> shape (triangle) (inside shape); Label 'F' -> shape (triangle) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
90,2d shapes,triangle,unknown,True,4999.7570514678955,0.00845,43.94078254699707,0.8571428571428571,False,True,Angle labels match arcs (2/2); No right-angle symbols present,True,No canvas constraints applied,True,Labels assigned (3 total): Label '65°' -> arc (distance=19.8pt); Label '47°' -> arc (distance=20.0pt); Label '?' -> shape (polygon) (distance=42.5pt),False,"Arc end endpoint (168.1, 33.3) is 13.4pt from nearest edge; Arc end endpoint (87.5, 90.3) is 22.7pt from nearest edge",True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
91,2d shapes,triangle,unknown,True,35460.482120513916,0.010908,19.622325897216797,0.8333333333333334,False,,No angle indicators to check,False,"shapes bbox ((-144.5, -72.3) to (-36.1, 36.1)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (7 total): Label 'm' -> segment (distance=10.7pt); Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label 'A'' -> shape (triangle) (inside shape); Label 'B'' -> shape (triangle) (inside shape); Label 'C'' -> shape (triangle) (inside shape),True,No problematic overlaps detected,True,All elements >= 2.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
92,2d shapes,triangle,unknown,True,2591.322183609009,0.006342,12.114763259887695,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
93,2d shapes,triangle,unknown,True,6464.375972747803,0.01088,11.456012725830078,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (12 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label '3' -> shape_edge (triangle) (distance=3.8pt); Label '5' -> shape_edge (triangle) (distance=29.2pt); Label '4' -> shape_edge (triangle) (distance=4.2pt); Label 'D' -> shape (triangle) (inside shape); Label 'E' -> shape (triangle) (inside shape); Label 'F' -> shape (triangle) (inside shape); Label '6' -> shape_edge (triangle) (distance=3.8pt); Label '10' -> shape_edge (triangle) (distance=54.7pt); Label '8' -> shape_edge (triangle) (distance=4.6pt),True,No problematic overlaps detected,True,All elements >= 2.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
94,2d shapes,triangle,unknown,True,2369.8790073394775,0.0064699999999999,3.000020980834961,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'M' -> shape (polygon) (inside shape); Label 'N' -> shape (polygon) (inside shape); Label 'O' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
95,2d shapes,triangle,unknown,True,14986.864805221558,0.0090979999999999,35.73298454284668,0.8571428571428571,False,True,Angle labels match arcs (2/2); No right-angle symbols present,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label '65°' -> arc (distance=3.5pt); Label '48°' -> arc (distance=5.0pt); Label '?' -> shape (polygon) (inside shape),False,"Arc end endpoint (138.5, 6.7) is 1.5pt from nearest edge; Arc end endpoint (70.2, 131.1) is 7.6pt from nearest edge; Node '65°' sits directly on top of a diagram edge",True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
96,2d shapes,triangle,unknown,True,6630.2831172943115,0.0062959999999999,1.847982406616211,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'b' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
97,2d shapes,triangle,unknown,True,5426.598787307739,0.0098859999999999,29.983997344970703,0.8571428571428571,False,False,Arc id=unknown spans 60.0° but label reads 30.0°; Arc id=unknown spans 60.0° but label reads 30.0°,True,No canvas constraints applied,True,Labels assigned (7 total): Label 'D' -> shape (polygon) (inside shape); Label 'E' -> shape (polygon) (inside shape); Label 'F' -> shape (polygon) (inside shape); Label 'G' -> shape (polygon) (inside shape); Label '30°' -> arc (distance=0.2pt); Label '30°' -> arc (distance=0.2pt); Label '16' -> shape_edge (polygon) (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
98,2d shapes,triangle,unknown,True,3239.9370670318604,0.007006,6.643056869506836,0.8571428571428571,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'G' -> shape (polygon) (inside shape); Label 'H' -> shape (polygon) (inside shape); Label 'I' -> shape (polygon) (inside shape),False,"Arc start endpoint (93.1, 15.3) is 2.4pt from nearest edge; Arc end endpoint (123.7, 15.3) is 21.5pt from nearest edge; Node 'G' sits directly on top of a diagram edge (+2 more)",True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
99,2d shapes,triangle,unknown,True,10476.505279541016,0.0118279999999999,12.405872344970703,1.0,True,True,No angle labels present; Right-angle symbols consistent,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'z' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
100,2d shapes,triangle,unknown,True,5503.635883331299,0.0103679999999999,8.711814880371094,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (12 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label 'D' -> shape (triangle) (inside shape); Label 'E' -> shape (triangle) (inside shape); Label 'F' -> shape (triangle) (inside shape); Label 'G' -> shape (triangle) (inside shape); Label 'H' -> shape (triangle) (inside shape); Label 'I' -> shape (triangle) (inside shape); Label 'J' -> shape (triangle) (inside shape); Label 'K' -> shape (triangle) (inside shape); Label 'L' -> shape (triangle) (inside shape),True,No problematic overlaps detected,False,Elements below readability threshold 2.4pt: node (2.3pt),True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
101,2d shapes,triangle,unknown,True,4972.199201583862,0.009014,13.408899307250977,0.875,False,True,No angle labels present; Right-angle symbols consistent,True,No canvas constraints applied,True,Labels assigned (5 total): Label 'base = 5' -> segment (distance=5.4pt); Label 'height = 6' -> segment (distance=0.0pt); Label 'Triangle A' -> segment (distance=5.7pt); Label '5' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt) (ties noted: Numeric label 'height = 6' ties edges (difference=0.0pt)),False,Nodes 'height = 6' and '6' overlap (27.2 pt²),True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
102,2d shapes,triangle,unknown,True,14195.14298439026,0.01394,4.965066909790039,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
103,2d shapes,triangle,unknown,True,12945.70779800415,0.01525,43.31111907958984,0.75,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (12 total): Label 'A' -> shape (triangle) (inside shape); Label 'B' -> shape (triangle) (inside shape); Label 'C' -> shape (triangle) (inside shape); Label '6' -> segment (distance=0.0pt); Label '4' -> shape_edge (triangle) (distance=0.0pt); Label '5' -> shape_edge (triangle) (distance=0.0pt); Label 'D' -> shape (triangle) (inside shape); Label 'E' -> shape (triangle) (inside shape); Label 'F' -> shape (triangle) (inside shape); Label '3' -> segment (distance=0.0pt); Label '2' -> shape_edge (triangle) (distance=0.0pt); Label '2.5' -> shape_edge (triangle) (distance=0.0pt) (ties noted: Numeric label '6' ties edges (difference=0.0pt); Numeric label '3' ties edges (difference=0.0pt)),False,"Arc end endpoint (27.8, 13.9) is 13.9pt from nearest edge; Arc end endpoint (319.1, 13.9) is 13.9pt from nearest edge; Arc start endpoint (86.7, 86.7) is 17.3pt from nearest edge (+11 more)",True,All elements >= 1.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=4) → rel. error 0.333; Length proportion mismatch: ((no id), label=6) vs ((no id), label=5) → rel. error 0.068; Length proportion mismatch: ((no id), label=6) vs ((no id), label=3) → rel. error 0.342 (+11 more)",,
104,2d shapes,triangle,unknown,True,7368.333101272583,0.0095839999999999,18.079042434692383,0.8571428571428571,False,True,Angle labels match arcs (3/3); No right-angle symbols present,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label '28°' -> arc (distance=4.2pt); Label '76°' -> arc (distance=3.8pt); Label '76°' -> arc (distance=3.8pt),False,"Arc start endpoint (-3.5, 112.4) is 3.9pt from nearest edge; Arc end endpoint (3.5, 112.4) is 3.9pt from nearest edge; Arc end endpoint (-69.6, 10.5) is 2.9pt from nearest edge (+5 more)",True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
105,2d shapes,triangle,unknown,True,2826.4520168304443,0.0063999999999999,2.379894256591797,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'D' -> shape (polygon) (inside shape); Label 'E' -> shape (polygon) (inside shape); Label 'F' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
106,2d shapes,triangle,unknown,True,2684.321165084839,0.0060999999999999,2.5489330291748047,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'J' -> shape (polygon) (inside shape); Label 'K' -> shape (polygon) (inside shape); Label 'L' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
107,2d shapes,triangle,unknown,True,4330.716848373413,0.0079359999999999,4.6100616455078125,0.8571428571428571,False,False,"Right-angle symbol at (89.6, 44.1) does not align with two diagram edges",True,No canvas constraints applied,True,Labels assigned (4 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label 'H' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
108,2d shapes,triangle,unknown,True,4622.442960739136,0.0078,4.809141159057617,1.0,True,True,No angle labels present; Right-angle symbols consistent,True,No canvas constraints applied,True,Labels assigned (3 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
109,2d shapes,rectangle,unknown,True,1727.3621559143066,0.005382,1.5208721160888672,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (1 total): Label 'Copy D' -> rectangle (distance=6.7pt),True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
110,2d shapes,rectangle,unknown,True,8872.93004989624,0.0100679999999999,22.8118896484375,0.8333333333333334,False,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'Shape A' -> segment (distance=0.0pt),False,Node 'Shape A' sits directly on top of a diagram edge,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
111,2d shapes,rectangle,unknown,True,4697.831153869629,0.009582,11.466026306152344,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (4 total): Label '8' -> segment (distance=0.0pt); Label '6' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt) (ties noted: Numeric label '8' ties edges (difference=0.0pt); Numeric label '6' ties edges (difference=0.0pt) (+2 more ties)),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
112,2d shapes,rectangle,unknown,True,3040.1408672332764,0.0077459999999999,4.135847091674805,0.8,False,,No angle indicators to check,False,"shapes bbox ((173.4, -52.0) to (260.2, 0.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
113,2d shapes,rectangle,unknown,True,16245.67484855652,0.0072999999999999,2.7840137481689453,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,False,"rectangle_primitives bbox ((72.3, 36.1) to (144.5, 72.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
114,2d shapes,rectangle,unknown,True,4286.011695861816,0.006546,1.544952392578125,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
115,2d shapes,rectangle,unknown,True,4243.967056274414,0.008376,6.035089492797852,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '8 cm' -> rectangle_edge (distance=0.0pt); Label '6 cm' -> rectangle_edge (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
116,2d shapes,rectangle,unknown,True,7508.002996444702,0.0078579999999999,6.2160491943359375,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'Original' -> rectangle (distance=5.7pt); Label 'Scale 1:2' -> rectangle_edge (distance=5.7pt); Label '4 units' -> rectangle_edge (distance=5.7pt); Label '2 units' -> rectangle_edge (distance=5.7pt); Label '2 units' -> rectangle_edge (distance=5.7pt); Label '1 unit' -> rectangle_edge (distance=5.7pt),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
117,2d shapes,rectangle,unknown,True,4826.510906219482,0.0092159999999999,15.90108871459961,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (10 total): Label 'Original Rectangle' -> rectangle (distance=10.8pt); Label '3 × 4' -> rectangle_edge (distance=21.7pt); Label 'Scaled Copy' -> rectangle (distance=10.8pt); Label '6 × 8' -> rectangle_edge (distance=21.7pt); Label 'Scale Factor: 2' -> rectangle_edge (distance=18.1pt); Label '4' -> rectangle_edge (distance=7.2pt); Label '3' -> rectangle_edge (distance=3.6pt); Label '8' -> segment (distance=0.0pt); Label '6' -> rectangle_edge (distance=3.6pt); Label '×2' -> segment (distance=1.0pt),True,No problematic overlaps detected,True,All elements >= 3.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=6) → rel. error 1.000; Length proportion mismatch: ((no id), label=3) vs ((no id), label=2) → rel. error 0.333; Length proportion mismatch: ((no id), label=3) vs ((no id), label=4) → rel. error 0.333 (+22 more)",,
118,2d shapes,rectangle,unknown,True,2626.5618801116943,0.005884,2.398967742919922,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '12 cm' -> rectangle_edge (distance=0.0pt); Label '8 cm' -> rectangle_edge (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
119,2d shapes,rectangle,unknown,True,3970.033884048462,0.0072759999999999,6.558895111083984,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (6 total): Label '4' -> rectangle_edge (distance=0.0pt); Label '2' -> rectangle_edge (distance=0.0pt); Label 'Original' -> rectangle (distance=6.8pt); Label '8' -> rectangle_edge (distance=0.0pt); Label '4' -> rectangle_edge (distance=0.0pt); Label 'Scaled Copy' -> rectangle (distance=6.8pt),True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
120,2d shapes,rectangle,unknown,True,5427.984952926636,0.007414,9.567022323608398,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (1 total): Label '3 meters' -> rectangle_edge (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
121,2d shapes,rectangle,unknown,True,3499.099016189575,0.0072099999999999,4.81414794921875,0.8571428571428571,False,N/A,No angle labels or right-angle symbols to evaluate,False,"node bbox ((-18.1, 18.3) to (0.0, 24.4)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (4 total): Label '6 cm' -> rectangle_edge (distance=0.0pt); Label '3 cm' -> rectangle_edge (distance=0.0pt); Label '4 cm' -> rectangle_edge (distance=0.0pt); Label '? cm' -> rectangle (distance=0.0pt) (ties noted: Numeric label '4 cm' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
122,2d shapes,rectangle,unknown,True,3283.565044403076,0.0064979999999999,3.5910606384277344,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (3 total): Label '9' -> rectangle_edge (distance=0.0pt); Label '3' -> rectangle_edge (distance=0.0pt); Label '3 × 9 = 27' -> rectangle_edge (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
123,2d shapes,rectangle,unknown,True,3863.6207580566406,0.0079919999999999,7.703065872192383,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'Rectangle A: 9 by 3' -> rectangle_edge (distance=8.5pt); Label '3' -> rectangle_edge (distance=2.8pt); Label '9' -> rectangle_edge (distance=5.7pt); Label 'Rectangle B: 4.5 by 1.5' -> rectangle_edge (distance=10.0pt); Label '1.5' -> rectangle_edge (distance=2.8pt); Label '4.5' -> rectangle_edge (distance=5.7pt),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
124,2d shapes,rectangle,unknown,True,9362.702131271362,0.007214,3.720283508300781,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
125,2d shapes,rectangle,unknown,True,7349.157810211182,0.008312,10.55312156677246,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (3 total): Label '1 × 12' -> rectangle_edge (distance=14.2pt); Label '2 × 6' -> rectangle_edge (distance=14.2pt); Label '3 × 4' -> rectangle_edge (distance=14.2pt),True,No problematic overlaps detected,True,All elements >= 2.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
126,2d shapes,rectangle,unknown,True,7634.679079055786,0.0098439999999999,22.573232650756836,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (4 total): Label '9' -> segment (distance=0.0pt); Label '5' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '2' -> segment (distance=0.0pt) (ties noted: Numeric label '9' ties edges (difference=0.0pt); Numeric label '5' ties edges (difference=0.0pt) (+2 more ties)),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
127,2d shapes,rectangle,unknown,True,6399.74308013916,0.0085879999999999,6.92296028137207,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '3' -> rectangle_edge (distance=3.6pt); Label '2' -> rectangle_edge (distance=3.6pt) (ties noted: Numeric label '3' ties edges (difference=0.0pt); Numeric label '2' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=2) → rel. error 0.556",,
128,2d shapes,rectangle,unknown,True,13902.603149414062,0.013118,32.76681900024414,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (15 total): Label 'A' -> rectangle (inside shape); Label 'B' -> rectangle (inside shape); Label 'C' -> rectangle (inside shape); Label 'D' -> rectangle (inside shape); Label 'ABCD' -> rectangle (distance=14.2pt); Label 'W' -> rectangle (inside shape); Label 'X' -> rectangle (inside shape); Label 'Y' -> rectangle (inside shape); Label 'Z' -> rectangle (inside shape); Label 'WXYZ' -> rectangle (distance=14.2pt); Label '6 cm' -> segment (distance=0.0pt); Label '4 cm' -> segment (distance=0.0pt); Label '15 cm' -> rectangle_edge (distance=14.2pt); Label '10 cm' -> segment (distance=0.0pt); Label 'Scale Factor' -> segment (distance=0.0pt) (ties noted: Numeric label '10 cm' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 3.3pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=15) → rel. error 1.500; Length proportion mismatch: ((no id), label=6) vs ((no id), label=10) → rel. error 1.774; Length proportion mismatch: ((no id), label=4) vs ((no id), label=15) → rel. error 1.500 (+2 more)",,
129,2d shapes,rectangle,unknown,True,8797.719240188599,0.01202,17.65608787536621,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (9 total): Label 'Rectangle 1' -> segment (distance=0.0pt); Label 'Rectangle 2' -> segment (distance=0.0pt); Label 'Rectangle 3' -> segment (distance=0.0pt); Label '3 units' -> segment (distance=0.0pt); Label '2 units' -> segment (distance=0.0pt); Label '1 unit' -> segment (distance=0.0pt); Label '1 unit' -> segment (distance=0.0pt); Label '2 units' -> segment (distance=0.0pt); Label '2 units' -> segment (distance=0.0pt) (ties noted: Numeric label 'Rectangle 1' ties edges (difference=0.0pt); Numeric label 'Rectangle 3' ties edges (difference=0.0pt) (+5 more ties)),False,Nodes 'Rectangle 1' and '2 units' overlap (22.7 pt²); Nodes 'Rectangle 3' and '1 unit' overlap (22.7 pt²); Node 'Rectangle 1' sits directly on top of a diagram edge (+2 more),True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=1) vs ((no id), label=2) → rel. error 1.000; Length proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 4.000; Length proportion mismatch: ((no id), label=1) vs ((no id), label=2) → rel. error 0.333 (+26 more)",,
130,2d shapes,rectangle,unknown,True,2660.437822341919,0.0067639999999999,4.45103645324707,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (4 total): Label '3' -> rectangle_edge (distance=4.1pt); Label '2' -> rectangle_edge (distance=4.9pt); Label '9' -> rectangle_edge (distance=4.1pt); Label '6' -> rectangle_edge (distance=4.9pt),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
131,2d shapes,rectangle,unknown,True,4034.407138824463,0.0060999999999999,2.2630691528320312,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'Rug A' -> rectangle (inside shape),True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
132,2d shapes,rectangle,unknown,True,4049.169778823853,0.00882,5.187034606933594,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
