diagram_id,main_category,subcategory,assignment_type,extraction_success,extraction_time_ms,extraction_cost,evaluation_time_ms,overall_score,overall_pass,angle_labels_matches_arcs_passed,angle_labels_matches_arcs_message,diagram_fully_in_canvas_passed,diagram_fully_in_canvas_message,labels_associated_with_elements_passed,labels_associated_with_elements_message,diagram_elements_dont_problematically_overlap_passed,diagram_elements_dont_problematically_overlap_message,diagram_elements_are_readable_size_passed,diagram_elements_are_readable_size_message,shape_outlines_are_closed_passed,shape_outlines_are_closed_message,core_mathematical_properties_of_shapes_correct_passed,core_mathematical_properties_of_shapes_correct_message,labeled_lengths_areas_match_proportions_passed,labeled_lengths_areas_match_proportions_message,schema_validation_passed,schema_validation_message
112,2d shapes,rectangle,unknown,True,3998.440980911255,0.0011232,4.723072052001953,0.8,False,,No angle indicators to check,False,"shapes bbox ((173.4, -52.0) to (260.2, 0.0)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
113,2d shapes,rectangle,unknown,True,3605.886936187744,0.0010342,3.228902816772461,0.8333333333333334,False,N/A,No angle labels or right-angle symbols to evaluate,False,"shapes bbox ((72.3, 36.1) to (144.5, 72.3)) exceeds canvas allowance (+/- 5.0pt)",,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
114,2d shapes,rectangle,unknown,True,1949.7709274291992,0.0009975,1.8291473388671875,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
115,2d shapes,rectangle,unknown,True,4390.548944473267,0.0010831,6.098270416259766,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (2 total): Label '8 cm' -> segment (distance=0.0pt); Label '6 cm' -> segment (distance=0.0pt) (ties noted: Numeric label '8 cm' ties edges (difference=0.0pt); Numeric label '6 cm' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
116,2d shapes,rectangle,unknown,True,3365.7422065734863,0.0011179,6.247282028198242,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'Original' -> shape (polygon) (distance=5.7pt); Label 'Scale 1:2' -> shape_edge (polygon) (distance=5.7pt); Label '4 units' -> shape_edge (polygon) (distance=5.7pt); Label '2 units' -> shape_edge (polygon) (distance=5.7pt); Label '2 units' -> shape_edge (polygon) (distance=5.7pt); Label '1 unit' -> shape_edge (polygon) (distance=5.7pt),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
117,2d shapes,rectangle,unknown,True,5156.990051269531,0.0011041,16.525983810424805,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (10 total): Label 'Original Rectangle' -> shape (polygon) (distance=10.8pt); Label '3 × 4' -> shape_edge (polygon) (distance=21.7pt); Label 'Scaled Copy' -> shape (polygon) (distance=10.8pt); Label '6 × 8' -> shape_edge (polygon) (distance=21.7pt); Label 'Scale Factor: 2' -> shape_edge (polygon) (distance=18.1pt); Label '4' -> shape_edge (polygon) (distance=7.2pt); Label '3' -> shape_edge (polygon) (distance=3.6pt); Label '8' -> segment (distance=0.0pt); Label '6' -> shape_edge (polygon) (distance=3.6pt); Label '×2' -> segment (distance=1.0pt),True,No problematic overlaps detected,True,All elements >= 3.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=6) → rel. error 1.000; Length proportion mismatch: ((no id), label=3) vs ((no id), label=2) → rel. error 0.333; Length proportion mismatch: ((no id), label=3) vs ((no id), label=4) → rel. error 0.333 (+28 more)",,
118,2d shapes,rectangle,unknown,True,1909.7023010253904,0.0009756,2.341747283935547,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (2 total): Label '12 cm' -> shape_edge (polygon) (distance=0.0pt); Label '8 cm' -> shape_edge (polygon) (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
119,2d shapes,rectangle,unknown,True,4919.068336486816,0.0010356,9.00721549987793,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label '4' -> segment (distance=0.0pt); Label '2' -> segment (distance=0.0pt); Label 'Original' -> segment (distance=6.8pt); Label '8' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt); Label 'Scaled Copy' -> segment (distance=6.8pt) (ties noted: Numeric label '4' ties edges (difference=0.0pt); Numeric label '2' ties edges (difference=0.0pt) (+2 more ties)),True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
120,2d shapes,rectangle,unknown,False,3895.0448036193848,0.0010058,15.69366455078125,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (1 total): Label '3 meters' -> shape_edge (polygon) (distance=0.0pt),False,Node '3 meters' sits directly on top of a diagram edge,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,False,"Schema validation failed: 1 validation error for TikzIR
nodes.0.anchor
  Input should be 'mid', 'above', 'below', 'left', 'right', 'above left', 'above right', 'below left' or 'below right' [type=literal_error, input_value='east', input_type=str]
    For further information visit https://errors.pydantic.dev/2.11/v/literal_error"
121,2d shapes,rectangle,unknown,True,4629.528045654297,0.0010301,18.64099502563477,0.7142857142857143,False,,No angle indicators to check,False,"node bbox ((-18.1, 18.3) to (0.0, 24.4)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (4 total): Label '6 cm' -> segment (distance=0.0pt); Label '3 cm' -> segment (distance=0.0pt); Label '4 cm' -> segment (distance=0.0pt); Label '? cm' -> segment (distance=0.0pt) (ties noted: Numeric label '6 cm' ties edges (difference=0.0pt); Numeric label '3 cm' ties edges (difference=0.0pt) (+1 more ties)),True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=6) vs ((no id), label=4) → rel. error 0.333; Length proportion mismatch: ((no id), label=3) vs ((no id), label=4) → rel. error 0.333",,
122,2d shapes,rectangle,unknown,True,2413.266897201538,0.00103,6.306171417236328,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '9' -> segment (distance=0.0pt); Label '3' -> segment (distance=0.0pt); Label '3 × 9 = 27' -> segment (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=9) vs ((no id), label=3) → rel. error 0.667; Length proportion mismatch: ((no id), label=3) vs ((no id), label=3) → rel. error 0.667",,
123,2d shapes,rectangle,unknown,True,4371.941089630127,0.0010576,7.076025009155273,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label 'Rectangle A: 9 by 3' -> shape_edge (polygon) (distance=8.5pt); Label '3' -> shape_edge (polygon) (distance=2.8pt); Label '9' -> shape_edge (polygon) (distance=5.7pt); Label 'Rectangle B: 4.5 by 1.5' -> shape_edge (polygon) (distance=10.0pt); Label '1.5' -> shape_edge (polygon) (distance=2.8pt); Label '4.5' -> shape_edge (polygon) (distance=5.7pt),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
124,2d shapes,rectangle,unknown,True,5345.3638553619385,0.0010114,4.082918167114258,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
125,2d shapes,rectangle,unknown,True,4665.43984413147,0.001101,10.039091110229492,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (3 total): Label '1 × 12' -> segment (distance=10.8pt); Label '2 × 6' -> shape_edge (polygon) (distance=10.8pt); Label '3 × 4' -> shape_edge (polygon) (distance=10.8pt) (ties noted: Numeric label '1 × 12' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=1) vs ((no id), label=2) → rel. error 2.808; Length proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 6.225; Length proportion mismatch: ((no id), label=2) vs ((no id), label=3) → rel. error 0.897",,
126,2d shapes,rectangle,unknown,True,5043.64013671875,0.0010438,3.4596920013427734,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
127,2d shapes,rectangle,unknown,True,5271.538972854614,0.0010457,6.43610954284668,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '3' -> rectangle_edge (distance=3.6pt); Label '2' -> rectangle_edge (distance=3.6pt) (ties noted: Numeric label '3' ties edges (difference=0.0pt); Numeric label '2' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=2) → rel. error 0.556",,
128,2d shapes,rectangle,unknown,True,6117.8879737854,0.001166,21.558046340942383,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,False,Text label 'Y' is 284.5pt from nearest element (limit 100.0pt),True,No problematic overlaps detected,True,All elements >= 3.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
129,2d shapes,rectangle,unknown,True,7079.886674880981,0.0011357,12.182950973510742,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (9 total): Label 'Rectangle 1' -> segment (distance=0.0pt); Label 'Rectangle 2' -> segment (distance=0.0pt); Label 'Rectangle 3' -> segment (distance=0.0pt); Label '3 units' -> shape_edge (polygon) (distance=0.0pt); Label '2 units' -> shape_edge (polygon) (distance=0.0pt); Label '1 unit' -> segment (distance=0.0pt); Label '1 unit' -> shape_edge (polygon) (distance=0.0pt); Label '2 units' -> segment (distance=0.0pt); Label '2 units' -> shape_edge (polygon) (distance=0.0pt) (ties noted: Numeric label 'Rectangle 1' ties edges (difference=0.0pt); Numeric label 'Rectangle 3' ties edges (difference=0.0pt) (+1 more ties)),False,Nodes 'Rectangle 1' and '2 units' overlap (22.7 pt²); Nodes 'Rectangle 3' and '1 unit' overlap (22.7 pt²); Node 'Rectangle 1' sits directly on top of a diagram edge (+2 more),True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=1) vs ((no id), label=2) → rel. error 1.000; Length proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 4.000; Length proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 0.500 (+30 more)",,
130,2d shapes,rectangle,unknown,True,2191.643238067627,0.0010149,4.268884658813477,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label '3' -> shape_edge (polygon) (distance=4.1pt); Label '2' -> shape_edge (polygon) (distance=4.9pt); Label '9' -> shape_edge (polygon) (distance=4.1pt); Label '6' -> shape_edge (polygon) (distance=4.9pt),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
131,2d shapes,rectangle,unknown,True,2285.454034805298,0.0009817,1.9190311431884768,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'Rug A' -> rectangle (inside shape),True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
132,2d shapes,rectangle,unknown,True,5143.057823181152,0.0010759,32.18197822570801,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
133,2d shapes,rectangle,unknown,True,2674.5033264160156,0.0009996,7.936000823974609,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
134,2d shapes,rectangle,unknown,True,1980.6749820709229,0.0009773,0.9431838989257812,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
135,2d shapes,rectangle,unknown,True,3377.659797668457,0.0009921,32.91821479797363,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label '6 units' -> segment (distance=0.0pt); Label '4 units' -> segment (distance=0.0pt); Label '6 units' -> segment (distance=0.0pt); Label '4 units' -> segment (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 1.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
136,2d shapes,rectangle,unknown,True,7577.308893203735,0.0011314,3.743886947631836,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
137,2d shapes,rectangle,unknown,True,11559.214115142822,0.001167,23.302316665649418,0.75,False,N/A,No angle labels or right-angle symbols to evaluate,False,"rectangle_primitives bbox ((271.0, 18.1) to (379.4, 180.7)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (6 total): Label 'Original (2 × 3)' -> segment (distance=5.4pt); Label 'Scale factor 2 (\phantom{4 × 6})' -> segment (distance=0.0pt); Label 'Scale factor 1/2 (\phantom{1 × 1.5})' -> segment (distance=0.0pt); Label 'Scale factor 3 (\phantom{6 × 9})' -> segment (distance=4.2pt); Label '3' -> rectangle_edge (distance=5.4pt); Label '2' -> shape_edge (polygon) (distance=5.4pt) (ties noted: Numeric label 'Original (2 × 3)' ties edges (difference=0.0pt); Numeric label 'Scale factor 1/2 (\phantom{1 × 1.5})' ties edges (difference=0.0pt) (+3 more ties)),True,No problematic overlaps detected,True,All elements >= 2.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=2) vs ((no id), label=2) → rel. error 0.856; Length proportion mismatch: ((no id), label=2) vs ((no id), label=1) → rel. error 0.928; Length proportion mismatch: ((no id), label=2) vs ((no id), label=3) → rel. error 0.784 (+11 more)",,
138,2d shapes,rectangle,unknown,True,4720.760107040405,0.0011025,12.59303092956543,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (12 total): Label '1' -> segment (distance=11.4pt); Label '2' -> segment (distance=11.4pt); Label '3' -> segment (distance=11.4pt); Label '4' -> segment (distance=11.4pt); Label '5' -> segment (distance=11.4pt); Label '6' -> segment (distance=11.4pt); Label '7' -> segment (distance=11.4pt); Label '8' -> segment (distance=11.4pt); Label '9' -> segment (distance=11.4pt); Label '10' -> segment (distance=9.9pt); Label '11' -> segment (distance=9.9pt); Label '12' -> segment (distance=9.9pt) (ties noted: Numeric label '1' ties edges (difference=0.0pt); Numeric label '2' ties edges (difference=0.0pt) (+10 more ties)),True,No problematic overlaps detected,True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Area proportion mismatch: ((no id), label=1) vs ((no id), label=2) → rel. error 1.000; Area proportion mismatch: ((no id), label=1) vs ((no id), label=3) → rel. error 2.000; Area proportion mismatch: ((no id), label=1) vs ((no id), label=4) → rel. error 3.000 (+63 more)",,
139,2d shapes,rectangle,unknown,True,10638.298034667969,0.0012588,36.60392761230469,0.7142857142857143,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (11 total): Label '2 units' -> segment (distance=3.6pt); Label '3 units' -> segment (distance=0.6pt); Label 'Original Rectangle' -> shape (polygon) (inside shape); Label 'Area = 6' -> segment (distance=0.0pt); Label '4 units' -> segment (distance=3.6pt); Label '6 units' -> segment (distance=0.6pt); Label 'Scaled Rectangle' -> segment (distance=7.2pt); Label 'Area = 24' -> segment (distance=0.0pt); Label 'Length: 2 × 2 = 4 units' -> shape_edge (polygon) (distance=25.3pt); Label 'Width: 3 × 2 = 6 units' -> shape_edge (polygon) (distance=39.7pt); Label 'Area: 6 × 2^2 = 24 square units' -> segment (distance=54.2pt) (ties noted: Numeric label '2 units' ties edges (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt) (+5 more ties)),False,Node 'Area = 6' sits directly on top of a diagram edge; Node 'Area = 24' sits directly on top of a diagram edge,True,All elements >= 2.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=2) vs ((no id), label=3) → rel. error 1.250; Length proportion mismatch: ((no id), label=2) vs ((no id), label=6) → rel. error 2.000; Length proportion mismatch: ((no id), label=2) vs ((no id), label=6) → rel. error 1.250 (+31 more)",,
140,2d shapes,rectangle,unknown,True,2753.652334213257,0.0009916,7.452249526977539,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
141,2d shapes,rectangle,unknown,True,5421.861171722412,0.0010943,3.641843795776367,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.2pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
142,2d shapes,rectangle,unknown,True,8280.72190284729,0.0010646,15.075922012329102,0.8571428571428571,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (7 total): Label '3' -> segment (distance=0.0pt); Label '2' -> segment (distance=0.0pt); Label 'Original Rectangle' -> segment (distance=14.5pt); Label '6' -> segment (distance=0.0pt); Label '4' -> segment (distance=0.0pt); Label 'Scaled Copy' -> segment (distance=14.5pt); Label 'Scale factor: 2' -> segment (distance=54.8pt) (ties noted: Numeric label '3' ties edges (difference=0.0pt); Numeric label '2' ties edges (difference=0.0pt) (+3 more ties)),True,No problematic overlaps detected,True,All elements >= 3.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=3) vs ((no id), label=2) → rel. error 0.333; Length proportion mismatch: ((no id), label=2) vs ((no id), label=2) → rel. error 0.333; Length proportion mismatch: ((no id), label=6) vs ((no id), label=2) → rel. error 0.333 (+1 more)",,
143,2d shapes,rectangle,unknown,True,3666.90993309021,0.0011259,5.858898162841797,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (8 total): Label 'A' -> shape (polygon) (inside shape); Label 'B' -> shape (polygon) (inside shape); Label 'C' -> shape (polygon) (inside shape); Label 'D' -> shape (polygon) (inside shape); Label 'W' -> shape (polygon) (inside shape); Label 'X' -> shape (polygon) (inside shape); Label 'Y' -> shape (polygon) (inside shape); Label 'Z' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
144,2d shapes,rectangle,unknown,True,2976.2580394744873,0.0010013,2.585887908935547,1.0,True,N/A,No angle labels or right-angle symbols to evaluate,True,Diagram is fully in canvas,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
145,2d shapes,rectangle,unknown,True,2004.3730735778809,0.0009619,0.7710456848144531,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 0.9pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
146,2d shapes,rectangle,unknown,True,1338.1600379943848,0.0009619,0.7138252258300781,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.1pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
147,2d shapes,rectangle,unknown,True,3263.0321979522705,0.0010278,4.819154739379883,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label '5' -> shape_edge (polygon) (distance=7.2pt); Label '3' -> shape_edge (polygon) (distance=7.2pt); Label '2' -> shape_edge (polygon) (distance=7.2pt); Label '4' -> shape_edge (polygon) (distance=7.2pt),True,No problematic overlaps detected,True,All elements >= 1.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
148,2d shapes,rectangle,unknown,True,4936.9518756866455,0.0010761,15.625953674316406,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (8 total): Label 'a' -> shape (polygon) (inside shape); Label 'b' -> shape (polygon) (inside shape); Label 'a' -> shape (polygon) (inside shape); Label 'b' -> shape (polygon) (inside shape); Label 'a^2' -> segment (distance=27.4pt); Label 'ab' -> shape (polygon) (inside shape); Label 'ab' -> shape (polygon) (inside shape); Label 'b^2' -> shape_edge (polygon) (distance=44.1pt) (ties noted: Numeric label 'a^2' ties edges (difference=0.0pt); Numeric label 'b^2' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
149,2d shapes,rectangle,unknown,True,2449.122905731201,0.0010217,6.122112274169922,0.8571428571428571,False,,No angle indicators to check,False,"node bbox ((-32.1, 29.5) to (-6.5, 35.5)) exceeds canvas allowance (+/- 5.0pt)",True,Labels assigned (2 total): Label '12 units' -> segment (distance=6.5pt); Label '3 units' -> segment (distance=6.5pt) (ties noted: Numeric label '12 units' ties edges (difference=0.0pt); Numeric label '3 units' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,True,Labeled lengths/areas match measured proportions,,
150,2d shapes,rectangle,unknown,True,3636.830329895019,0.0010723,13.64898681640625,1.0,True,,No angle indicators to check,True,Diagram is fully in canvas,True,Labels assigned (1 total): Label 'L-shaped Composite Figure' -> segment (distance=10.1pt),True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
151,2d shapes,rectangle,unknown,True,3141.5441036224365,0.0010101,5.1860809326171875,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label 'length' -> shape (polygon) (inside shape); Label 'width' -> segment (distance=0.0pt); Label 'width' -> segment (distance=0.0pt); Label 'length' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.8pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
152,2d shapes,rectangle,unknown,True,3695.098161697388,0.001006,69.85616683959961,0.8333333333333334,False,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label 'W' -> shape (polygon) (inside shape); Label 'X' -> shape (polygon) (inside shape); Label 'Y' -> shape (polygon) (inside shape); Label 'Z' -> shape (polygon) (inside shape),False,Node 'W' sits directly on top of a diagram edge; Node 'X' sits directly on top of a diagram edge; Node 'Y' sits directly on top of a diagram edge (+1 more),True,All elements >= 0.6pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
153,2d shapes,rectangle,unknown,True,4514.66703414917,0.0010784,4.273891448974609,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label 'P' -> shape (polygon) (inside shape); Label 'Q' -> shape (polygon) (inside shape); Label 'R' -> shape (polygon) (inside shape); Label 'S' -> shape (polygon) (inside shape),True,No problematic overlaps detected,True,All elements >= 0.7pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
154,2d shapes,rectangle,unknown,True,3339.163303375244,0.0009837,32.51194953918457,1.0,True,,No angle indicators to check,True,No canvas constraints applied,,No labels to check,True,No problematic overlaps detected,True,All elements >= 1.4pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,No numeric labels to check,,
155,2d shapes,rectangle,unknown,True,4729.092121124268,0.0010502,7.2021484375,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (6 total): Label '3 cm' -> shape_edge (polygon) (distance=5.7pt); Label '2 cm' -> shape_edge (polygon) (distance=5.7pt); Label 'Original' -> shape (polygon) (distance=8.5pt); Label '9 cm' -> shape_edge (polygon) (distance=5.7pt); Label '6 cm' -> shape_edge (polygon) (distance=5.7pt); Label 'Scaled Copy' -> shape (polygon) (distance=8.5pt),True,No problematic overlaps detected,True,All elements >= 2.0pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
156,2d shapes,rectangle,unknown,True,4501.446008682251,0.0010039,2.7718544006347656,0.875,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,True,Labels assigned (2 total): Label '12' -> segment (distance=0.0pt); Label '5' -> rectangle_edge (distance=0.0pt) (ties noted: Numeric label '12' ties edges (difference=0.0pt)),True,No problematic overlaps detected,True,All elements >= 1.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=12) vs ((no id), label=5) → rel. error 0.583",,
157,2d shapes,rectangle,unknown,True,4968.199014663696,0.0011013,15.583992004394531,0.75,False,N/A,No angle labels or right-angle symbols to evaluate,True,No canvas constraints applied,False,Numeric label 'Each dimension is multiplied by 1.5' is 89.8pt from nearest edge (limit 86.7pt),True,No problematic overlaps detected,True,All elements >= 2.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,False,"Length proportion mismatch: ((no id), label=2) vs ((no id), label=3) → rel. error 0.500; Length proportion mismatch: ((no id), label=2) vs ((no id), label=1.5) → rel. error 0.250; Length proportion mismatch: ((no id), label=2) vs ((no id), label=1.5) → rel. error 0.250 (+4 more)",,
158,2d shapes,rectangle,unknown,True,2721.497058868408,0.0009918,4.104137420654297,1.0,True,,No angle indicators to check,True,No canvas constraints applied,True,Labels assigned (4 total): Label '18 cm' -> shape_edge (polygon) (distance=0.0pt); Label '5 cm' -> shape_edge (polygon) (distance=0.0pt); Label '5 cm' -> shape_edge (polygon) (distance=0.0pt); Label '18 cm' -> shape_edge (polygon) (distance=0.0pt),True,No problematic overlaps detected,True,All elements >= 0.5pt,True,All shapes marked closed,True,Shape parameters are non-degenerate,,Not enough labeled pairs to compare proportions,,
